preco_imovel,tam_sala,tam_total,qtde_banheiros,qtde_quartos,condicao_imovel
457777.0,1270.032561,6000.0131379999975,1.0,2,7
720476.0,1819.960212,6000.0131379999975,2.0,4,8
775371.0,2380.005929,6000.0131379999975,2.25,3,9
1004308.0,2739.950745,6000.0131379999975,2.75,3,9
816600.0,2380.005929,6000.0131379999975,3.25,4,8
654122.0,1770.015716,6000.0131379999975,2.0,4,7
574263.0,1870.0123469999999,6000.0131379999975,1.75,4,8
363142.0,1470.025823,1204.0498539999999,2.5,3,8
520206.0,1849.991493,6399.999662,1.75,4,7
669774.0,1519.970319,5500.0299829999985,1.75,3,7
522742.0,3069.971919,8060.008319999999,2.5,4,9
431046.0,2710.027103,9191.940044,2.25,3,8
447421.0,1639.987804,3397.9479520000004,1.5,2,7
423048.0,1639.987804,3279.006857,1.5,2,7
472146.0,1870.0123469999999,3168.999799,2.5,2,7
468387.0,1350.008338,3737.979553,1.75,2,7
493922.0,1870.0123469999999,2993.010034,2.5,2,7
526190.0,1870.0123469999999,3744.976088,2.5,2,7
432575.0,1880.0227739999998,2741.995886,2.5,2,7
391093.0,1429.984115,7200.9414609999985,2.25,3,7
391660.0,1429.984115,7200.9414609999985,2.25,3,7
373346.0,1319.9770569999996,7213.965779999998,2.25,3,7
312046.0,809.983475,3331.965245,1.0,2,6
459791.0,770.0494060000003,3324.96871,1.0,2,7
423448.0,2119.950105,5996.030494999999,2.25,4,8
211262.0,2119.950105,5996.030494999999,2.25,4,8
161511.0,589.9693589999998,2342.0093620000002,1.0,1,7
517974.0,1270.032561,5004.998222,1.75,3,7
449862.0,1519.970319,4550.008169,1.0,3,7
335144.0,599.979786,4499.956034000002,1.0,2,6
527102.0,1829.970639,4399.959403,1.0,3,8
555312.0,2480.002560000001,4399.959403,1.0,5,7
414127.0,2139.9709589999998,4999.939189,2.0,5,7
519344.0,1409.963261,4550.008169,1.5,3,7
324665.0,1050.018445,1029.02884,2.5,2,8
414127.0,1490.046677,1223.963069,2.5,3,8
478361.0,2039.974328,7260.035272,2.5,4,7
446105.0,1370.029192,6120.030623000002,1.5,3,7
462386.0,1450.0049689999996,4589.942238000001,1.75,2,7
403810.0,1289.945776,6527.982433,1.0,2,7
648292.0,2029.963901,3999.004128,2.5,3,8
415439.0,1480.03625,6120.030623000002,1.0,3,7
443106.0,930.00096,6120.030623000002,1.0,2,7
360417.0,930.00096,6120.030623000002,1.0,2,7
303981.0,1240.0012800000004,3059.9614919999995,2.5,3,7
427942.0,1319.9770569999996,6120.030623000002,1.5,3,7
492126.0,1570.0224540000006,6120.030623000002,1.5,3,7
670203.0,1780.026143,6120.030623000002,2.25,4,8
460945.0,2259.988444,5200.04009,1.0,3,7
592977.0,2180.012667,6120.030623000002,1.75,4,7
647619.0,1980.019405,5201.977591999998,2.5,5,7
652079.0,1870.0123469999999,3299.996462,1.5,3,7
687158.0,2889.999511,2369.9955019999998,3.0,6,7
723371.0,2889.999511,2369.9955019999998,3.0,6,7
516491.0,1390.0500459999994,789.962621,2.5,3,8
532847.0,1439.994542,684.045845,2.5,2,9
488434.0,919.990533,1223.963069,2.5,3,8
615077.0,1460.0153959999998,1242.046421,2.5,2,9
643858.0,1460.0153959999998,1242.046421,2.5,2,9
705022.0,1560.012027,1490.046677,3.5,3,8
583654.0,1560.012027,1490.046677,3.5,3,8
567249.0,1390.0500459999994,1132.039363,2.5,2,8
602936.0,2239.9675899999997,3000.006569,2.0,4,7
767584.0,2769.982026,2980.954466,2.5,7,7
407994.0,1629.977377,12221.009142999996,2.25,3,7
404837.0,940.0113869999999,8873.974438,1.0,3,7
407653.0,1250.011707,8839.960514,1.0,2,7
315012.0,1700.050366,8873.974438,1.75,3,6
1144645.0,2629.943687,3999.972879,2.25,4,9
481192.0,1919.956843,3450.0452279999995,1.75,3,7
470929.0,1229.990853,1199.959572,2.25,3,8
441981.0,1270.032561,934.952354,2.0,3,7
642502.0,2610.030472,5249.984586,3.0,4,8
662019.0,1770.015716,3999.972879,1.5,4,7
740521.0,2830.044588,5728.0093849999985,2.75,4,9
721102.0,2539.9574829999997,3596.0037119999997,2.5,3,9
706985.0,2529.947056,3912.0318159999997,2.5,3,9
617491.0,2480.002560000001,3037.0343849999995,2.5,3,8
541193.0,1729.974008,2414.988604,2.5,3,8
635646.0,2500.023414,3193.003296,3.5,4,8
508631.0,1480.03625,1368.952802,2.5,2,7
539492.0,1390.0500459999994,1222.025567,2.25,2,7
639061.0,2269.998871,1763.019181,2.5,2,7
452898.0,2380.005929,8022.980504000001,1.75,5,7
306716.0,1160.0255029999996,8514.998373,1.0,3,7
193958.0,930.00096,6059.968061,1.0,3,6
304805.0,1270.032561,6510.0067199999985,1.0,3,7
285775.0,930.00096,8990.00928,1.0,3,7
166519.0,930.00096,8990.00928,1.0,3,7
424361.0,2420.047637,4274.990524,2.75,5,7
660675.0,2090.0264629999997,3609.996782,2.0,4,7
621556.0,2590.009618,4160.032072,2.75,4,7
511657.0,1639.987804,3799.979617,2.0,3,7
626187.0,2259.988444,4274.990524,2.0,4,7
521458.0,1329.987484,4274.990524,1.0,2,7
362129.0,1360.0187649999998,8163.018843000002,2.0,1,6
283151.0,799.9730480000002,8164.956345,1.0,2,6
263039.0,1009.976737,7633.004406999998,1.0,3,6
619683.0,1550.0016,1002.011451,2.5,2,8
1011606.0,3699.982986,5400.033352,3.5,5,9
651768.0,2610.030472,9797.947614,2.5,4,8
708130.0,3059.9614919999995,9841.003214,2.25,3,8
338070.0,2259.988444,4945.043299,2.75,4,8
525918.0,1690.0399389999998,6375.027413999999,1.75,3,8
285749.0,1219.980426,10912.011264,1.0,3,4
503187.0,1409.963261,12281.932817,2.0,2,8
444812.0,1599.946096,48180.938624,2.5,3,7
531775.0,1980.019405,5829.943518,2.0,3,7
1229889.0,1670.019085,7199.972709999999,2.0,3,8
1499191.0,2429.950425,7140.017787000002,2.5,3,8
836733.0,3550.0418590000004,12327.033558,3.0,4,10
422175.0,2229.957163,6889.972390000001,3.0,4,6
617839.0,2139.9709589999998,4198.99739,2.0,4,8
619328.0,1270.032561,4945.043299,1.75,2,8
576448.0,1360.0187649999998,3912.0318159999997,1.75,2,7
997840.0,2839.947376,4646.0221569999985,3.0,3,8
925261.0,2620.040899,4480.042818999998,2.5,4,9
542316.0,2180.012667,4484.025462,1.75,3,8
1113931.0,2180.012667,4484.025462,1.75,3,8
848838.0,3199.999831,5456.974383,2.5,3,9
555050.0,3489.979297,5442.012562,4.25,4,8
987679.0,3489.979297,5442.012562,4.25,4,8
645697.0,1819.960212,4079.948656,2.0,3,8
875310.0,2149.981386,5400.033352,2.5,3,8
592724.0,1990.029832,4140.011218,1.75,3,8
615337.0,2170.00224,5400.033352,1.75,3,7
1353372.0,3779.958763,1952.0332649999998,3.5,4,10
608121.0,2059.995182,2900.009938,2.0,3,8
678538.0,1990.029832,3000.006569,2.0,3,8
574249.0,1990.029832,3000.006569,2.0,3,8
364907.0,1060.028872,1599.946096,1.0,2,7
810932.0,2239.9675899999997,3359.9513850000008,2.75,3,8
963165.0,2290.019725,9999.986017,2.5,3,9
702998.0,2459.981706,4612.008233000001,3.5,4,8
494073.0,1480.03625,4799.945927000002,1.75,3,7
544576.0,1809.949785,4799.945927000002,1.75,3,7
522401.0,1209.969999,7667.0183309999975,1.0,2,6
427517.0,840.014756,3521.9480799999997,1.0,2,6
532558.0,1860.00192,4318.046124,2.0,4,7
616373.0,2070.005609,23159.930157,1.75,2,7
303696.0,1499.949465,4499.956034000002,1.5,3,6
527553.0,1499.949465,4499.956034000002,1.5,3,6
470552.0,1129.994222,4499.956034000002,1.75,3,6
402963.0,2820.034161,9072.998948999999,2.75,5,8
337698.0,2820.034161,9072.998948999999,2.75,5,8
297484.0,1550.0016,7925.997765000001,1.75,3,7
567103.0,2629.943687,7904.039408999999,2.0,3,7
401506.0,1329.987484,7481.986890000001,1.75,3,7
508340.0,1809.949785,7068.007296,2.25,4,7
1637629.0,3089.992773,5649.97111,3.0,4,8
371265.0,1490.046677,10050.038152,1.75,4,7
146311.0,3440.034801,10050.038152,3.5,4,10
662672.0,3479.96887,6624.965172,3.0,5,8
330382.0,1350.008338,7750.008000000002,1.75,3,7
246961.0,879.9488249999997,7499.962603,1.0,3,7
311074.0,1399.952834,9749.94062,1.0,3,7
566363.0,1370.029192,2700.016676,1.5,4,7
574695.0,1370.029192,2700.016676,1.5,4,7
778245.0,2059.995182,4050.025014,2.5,3,9
923279.0,2380.005929,5939.950576,3.75,3,9
941298.0,3599.9863549999995,5039.980897,2.75,4,9
664384.0,2620.040899,10393.944757,3.0,4,9
696915.0,2500.023414,29654.975056,2.5,3,8
773561.0,2790.0028799999995,28049.969927,2.5,3,8
678843.0,2839.947376,22913.006291,2.5,4,8
643708.0,2497.978273,30095.972039,2.5,4,8
630725.0,2500.023414,34957.918029999986,2.5,3,8
746857.0,2569.988764,27971.931652,2.5,4,8
755484.0,2569.988764,27971.931652,2.5,4,8
744437.0,2569.988764,27971.931652,2.5,4,8
635558.0,2170.00224,28607.001751999996,2.5,3,8
641230.0,2639.954114,28972.005601,2.5,4,8
528183.0,2369.9955019999998,3114.9650209999995,3.5,3,8
515635.0,2390.016356,3121.961556,3.5,3,8
518141.0,2369.9955019999998,3238.965149,2.5,3,8
516091.0,2390.016356,3902.99014,2.5,3,8
533773.0,2520.044268,3430.993125,3.5,4,8
527625.0,2520.044268,3971.017988,3.5,4,8
508649.0,2469.9921329999997,15000.032844999998,1.5,3,7
313352.0,1274.9839550000004,19999.972034,1.75,4,6
366274.0,1773.998359,19249.943482,2.5,3,7
430860.0,870.046037,4799.945927000002,1.0,2,6
469491.0,1260.022134,6699.020804,2.0,3,7
977733.0,2639.954114,3999.972879,2.5,4,9
595375.0,2029.963901,5100.043459,2.5,3,7
526850.0,1639.987804,3999.972879,1.75,3,7
405214.0,789.962621,3999.972879,1.0,2,6
376099.0,2949.9544339999998,3999.972879,3.25,4,10
415567.0,2949.9544339999998,3999.972879,3.25,4,10
556732.0,1209.969999,4999.939189,1.0,3,7
755379.0,2859.96823,4442.046252,2.5,3,8
548812.0,2090.0264629999997,3999.972879,2.25,3,9
723307.0,2390.016356,6000.0131379999975,2.0,3,7
731777.0,1800.046997,4399.959403,2.5,3,7
463738.0,1550.0016,3860.042179,1.0,4,7
715789.0,2149.981386,3729.0455159999997,1.75,4,7
846846.0,2100.03689,1832.9845309999998,3.5,3,8
875721.0,2200.0335210000007,3141.013659,2.0,3,8
500149.0,1709.9531539999996,2160.960564,1.5,3,7
624663.0,1700.050366,3599.9863549999995,2.0,4,7
738154.0,2239.9675899999997,3599.9863549999995,1.75,3,7
603682.0,2800.013307,2613.044364,2.5,4,7
933145.0,1780.026143,3599.9863549999995,1.75,4,8
1032158.0,3169.96855,3599.9863549999995,2.75,5,9
662965.0,1480.03625,1925.984627,1.75,3,8
726214.0,3040.048277,2520.044268,2.75,3,8
1147083.0,2529.947056,1773.998359,4.0,4,9
1017019.0,1939.9776969999998,3648.9621,1.75,3,8
737317.0,1939.9776969999998,3648.9621,1.75,3,8
691331.0,1289.945776,1229.990853,2.5,3,9
740172.0,1529.9807459999995,3503.0036159999995,1.75,2,7
548856.0,2239.9675899999997,2343.946864,1.75,3,8
528247.0,1909.946416,2191.960596,1.75,2,8
492590.0,1109.973368,1143.987292,2.25,2,8
763121.0,2520.044268,2152.026527,3.5,4,8
828091.0,3020.027423,2800.013307,2.5,5,8
540275.0,1550.0016,2800.013307,2.0,2,7
780394.0,2600.020045,4799.945927000002,2.0,4,8
621563.0,1599.946096,2408.96082,2.0,2,7
1003997.0,2269.998871,3286.003392,3.25,4,9
794572.0,2269.998871,3286.003392,3.25,4,9
749213.0,1660.008658,3299.996462,2.0,2,7
896287.0,2259.988444,3727.000375,3.25,3,8
555010.0,799.9730480000002,2959.964861,1.75,2,6
652417.0,1099.962941,2549.9679100000008,1.0,3,8
856882.0,2520.044268,3599.9863549999995,2.75,4,8
992730.0,3860.042179,4799.945927000002,3.25,5,8
953679.0,3830.010898,4799.945927000002,4.5,6,9
933395.0,1900.0436280000001,4599.952665,2.75,3,8
728229.0,1280.0429880000004,5163.981025,1.5,2,8
598195.0,1480.03625,6349.9475269999975,1.75,3,7
1105078.0,2449.971279,5277.970726,2.5,3,9
650251.0,3220.0206849999995,5173.991452,4.25,4,10
1413971.0,3620.007209,5131.0434909999985,3.25,4,11
829114.0,2080.016036,5556.0022629999985,1.75,3,8
853944.0,2820.034161,4426.976792,3.5,4,8
678982.0,1909.946416,4229.997422,1.75,3,8
468032.0,1909.946416,8946.95368,2.5,4,8
360514.0,1509.959892,7209.983137,2.0,4,7
411327.0,1299.956203,8033.959682,1.5,3,7
548515.0,2349.974648,7209.983137,2.25,4,7
343661.0,2180.012667,7209.983137,2.5,4,7
438471.0,2219.946736,7209.983137,2.5,4,7
453958.0,2319.9433670000008,39332.905185,3.0,4,8
486187.0,1690.0399389999998,6658.0103450000015,1.0,3,7
405156.0,1490.046677,10499.969172,2.25,4,7
419215.0,1860.00192,8308.008576,1.75,4,7
374557.0,860.0356099999998,8308.008576,1.0,2,7
361706.0,870.046037,8308.008576,1.0,2,8
368959.0,860.0356099999998,8308.008576,1.0,2,7
376731.0,1150.015076,8710.040240999999,1.0,3,7
442992.0,1970.008978,6194.947367,1.0,3,7
595423.0,1499.949465,5411.981281,2.5,3,7
524590.0,1280.0429880000004,1288.0082739999998,2.25,3,7
220936.0,760.0389789999997,4119.990363999998,1.0,3,5
215758.0,719.997271,4119.990363999998,1.0,2,5
261019.0,1370.029192,6179.985546,1.5,3,7
243410.0,1160.0255029999996,3810.9587950000014,1.5,2,7
246957.0,999.96631,6172.0202599999975,1.0,2,6
312875.0,2280.009298,9472.016722,1.0,3,6
267991.0,2280.009298,9472.016722,1.0,3,6
243368.0,1189.9491449999996,4840.956386,1.0,3,7
227601.0,1099.962941,6172.0202599999975,1.0,3,7
204426.0,1329.987484,3536.048789,1.0,3,6
247977.0,1240.0012800000004,4119.990363999998,1.0,3,6
364693.0,2859.96823,5681.939893,5.25,6,7
258324.0,1700.050366,6024.985386,2.0,4,6
382621.0,1339.997911,4130.969542,2.5,3,7
333823.0,1339.997911,5994.9541050000025,2.5,2,7
775995.0,3569.9550740000004,20641.93103,2.75,4,10
935796.0,3569.9550740000004,20641.93103,2.75,4,10
467488.0,1674.9704789999996,3000.006569,2.5,3,8
344381.0,819.9939019999998,4499.956034000002,1.0,3,7
495179.0,1519.970319,3000.006569,1.5,3,7
414980.0,1309.96663,3000.006569,1.5,3,7
467957.0,2080.016036,5649.97111,1.75,3,7
458264.0,1580.032881,8474.956665,1.0,4,7
312870.0,1089.952514,5649.97111,1.0,2,6
309616.0,960.032241,5649.97111,1.75,3,6
313352.0,919.990533,5649.97111,1.0,2,7
274080.0,1539.991173,5649.97111,1.5,4,7
334337.0,2080.016036,5649.97111,2.5,4,7
330280.0,1150.015076,5649.97111,1.5,3,7
518725.0,2920.030792,6554.0310709999985,3.25,3,9
554826.0,2380.005929,5649.97111,1.75,3,8
770265.0,2669.985395,6779.965331999999,2.75,4,8
482940.0,2310.040579,5649.97111,2.75,4,8
507818.0,2310.040579,5649.97111,2.75,4,8
489412.0,2219.946736,5249.984586,2.0,4,7
365922.0,999.96631,5649.97111,1.0,2,7
374697.0,960.032241,5649.97111,1.0,2,7
277742.0,1409.963261,5649.97111,1.0,2,6
413570.0,1089.952514,4499.956034000002,1.75,3,8
255795.0,1780.026143,4999.939189,1.5,3,7
421581.0,1829.970639,7909.959554000001,1.0,3,8
1201537.0,2620.040899,2830.044588,2.5,3,9
1094301.0,2620.040899,2830.044588,2.5,3,9
1070781.0,1639.987804,2521.013019,1.75,3,8
270977.0,770.0494060000003,6149.954265,1.0,2,6
380062.0,2669.985395,5249.984586,3.0,4,7
358210.0,2669.985395,5249.984586,3.0,4,7
234090.0,1649.9982309999998,5145.036561,1.5,2,7
395769.0,1080.049726,5500.0299829999985,1.5,3,6
241311.0,1129.994222,5500.0299829999985,1.75,2,7
319735.0,1739.984435,5500.0299829999985,1.75,3,7
274948.0,1760.0052889999995,5500.0299829999985,2.0,4,7
221984.0,1680.029512,5500.0299829999985,2.0,3,6
444622.0,1680.029512,5500.0299829999985,2.0,3,6
140014.0,2429.950425,5600.0266139999985,2.0,5,6
334517.0,2070.005609,6988.031519,2.75,5,7
533333.0,1229.990853,6399.999662,1.5,2,7
521396.0,1480.03625,6720.010409,2.0,3,7
330456.0,950.0218140000001,3430.024374,1.0,1,7
794665.0,3159.958123,8428.994812,2.75,4,7
537284.0,1870.0123469999999,5649.97111,1.75,4,7
359465.0,1790.03657,5649.97111,1.75,2,8
513444.0,2259.988444,5649.97111,1.75,4,7
457830.0,2359.985075,6249.9508959999985,3.0,4,7
248231.0,1240.0012800000004,4842.032775999999,1.0,3,6
268674.0,1040.008018,630.9798179999998,2.5,3,7
267396.0,1040.008018,2642.968006,2.5,3,7
326275.0,1219.980426,6999.979448,1.0,3,7
424361.0,2305.950297,4999.939189,2.5,4,7
385451.0,2480.002560000001,8700.029814,2.0,4,7
409744.0,1209.969999,2152.995278000001,1.0,3,7
300779.0,1299.956203,3348.003456,1.5,3,7
416161.0,1360.0187649999998,1267.98742,3.5,3,8
398400.0,1360.0187649999998,1274.9839550000004,3.5,3,8
387993.0,1470.025823,1971.94648,2.25,3,7
330910.0,1609.9565229999994,4750.0014310000015,1.75,3,7
281203.0,1450.0049689999996,7789.942069,1.0,3,6
368302.0,930.00096,4499.956034000002,2.25,3,7
300691.0,1419.9736879999994,4599.952665,2.0,3,7
538312.0,2310.040579,13020.01344,2.5,4,9
671605.0,2710.027103,17155.934375999994,2.5,4,10
846096.0,3189.989404,11609.942539999998,2.5,4,10
1433878.0,4160.032072,10912.980015,3.5,4,12
1320202.0,4119.990363999998,16365.003003999998,2.75,3,12
1144168.0,4350.014907,14384.014847999999,3.25,4,10
946305.0,3399.993093,11832.001796999999,2.5,4,10
1371178.0,4939.9842659999995,14103.93817,4.5,5,11
1318299.0,4219.986995,11528.998011999998,3.5,4,11
1324286.0,4140.011218,13392.013824,3.5,4,11
1034332.0,4140.011218,13392.013824,3.5,4,11
1237829.0,4470.032391999999,9989.006839,3.5,4,11
749441.0,2690.006249,8490.026125,2.5,3,9
792553.0,2600.020045,13068.989185,2.5,4,10
800604.0,2700.016676,7014.941269,2.5,4,9
736693.0,2600.020045,17388.00406,2.5,4,9
663376.0,2339.964221,14651.928319,2.5,4,9
642955.0,2459.981706,10592.000517,2.5,4,9
697100.0,2280.009298,11563.980687,2.5,4,9
842978.0,2700.016676,15052.022481999997,2.5,4,10
909178.0,4099.96951,12445.005902,4.25,6,10
1119715.0,4099.96951,12445.005902,4.25,6,10
312998.0,1609.9565229999994,3999.972879,1.75,2,6
378905.0,1339.997911,2804.9647009999994,1.75,3,7
252449.0,1580.032881,8566.98801,1.75,4,6
196491.0,1099.962941,9084.946878,1.0,3,6
282456.0,1250.011707,9084.946878,1.75,3,7
271914.0,1599.946096,10310.955087999999,2.0,3,7
306359.0,1550.0016,7286.945022,2.0,4,7
218944.0,1070.039299,8560.960226000001,2.0,3,7
271875.0,1070.039299,7075.003830999999,2.0,3,7
263425.0,1019.987164,7854.956024999998,2.0,3,7
273430.0,1700.050366,7646.0287260000005,2.5,4,7
330636.0,1460.0153959999998,6203.020291999997,2.0,3,8
380459.0,2139.9709589999998,5700.0232449999985,2.5,4,8
424846.0,2490.012987,9338.006167,2.5,4,8
441227.0,2359.985075,8092.945854,2.5,3,8
345531.0,1490.046677,9284.94014,2.0,3,8
271719.0,1209.969999,8094.022244,1.75,2,7
269371.0,1209.969999,8094.022244,1.75,2,7
273436.0,1209.969999,8094.022244,1.75,2,7
297451.0,1649.9982309999998,8408.005207,2.25,3,7
283046.0,1970.008978,8402.946173999999,2.5,4,7
304118.0,1649.9982309999998,8099.942389,2.25,3,7
276783.0,1329.987484,8315.973862,1.5,3,7
371410.0,1909.946416,7209.983137,2.75,4,7
209533.0,1909.946416,7209.983137,2.75,4,7
304805.0,1270.032561,7874.976879000002,1.75,3,7
301716.0,1880.0227739999998,7999.945758,2.75,5,7
318116.0,989.955883,9599.030742,1.0,3,6
279889.0,1499.949465,9446.936834999999,1.75,3,7
365152.0,2149.981386,6948.958562000002,2.5,3,7
331558.0,2149.981386,6948.958562000002,2.5,3,7
387524.0,3069.971919,5680.002391,2.5,4,7
297657.0,2080.016036,3782.9726549999996,2.5,4,7
305509.0,2180.012667,5053.005216,2.5,4,7
428654.0,2549.9679100000008,4801.991068,2.5,4,8
369110.0,2280.009298,6386.006592,2.5,3,8
351866.0,2139.9709589999998,5108.977496,2.5,3,8
366153.0,2420.047637,4694.029151,2.5,4,8
424510.0,2620.040899,4953.977336,2.5,6,8
336391.0,1780.026143,4999.939189,2.5,3,7
355464.0,2049.984755,5922.943614,2.5,4,7
362713.0,2059.995182,4443.015003,2.5,4,7
370518.0,2939.944007,16940.979292999997,2.5,5,9
366145.0,2520.044268,4887.994629,2.5,4,7
679121.0,3000.006569,7326.98673,3.5,5,9
392126.0,2620.040899,4801.991068,2.5,4,8
389969.0,2559.978337,5428.0194919999985,2.5,4,8
345856.0,1990.029832,4760.980609,2.5,3,8
359978.0,2139.9709589999998,4999.939189,2.5,3,8
440654.0,2889.999511,5002.9530810000015,2.5,4,8
399787.0,2620.040899,5002.9530810000015,2.5,5,8
404981.0,1990.029832,5611.974543,2.5,3,8
239075.0,1150.015076,7275.9658439999985,1.0,3,6
227672.0,919.990533,7275.9658439999985,1.0,3,6
304805.0,2269.998871,7069.944798,2.75,5,6
226958.0,1219.980426,12296.033526,2.0,3,7
274258.0,2410.03721,10762.931249,2.75,6,7
305244.0,1170.03593,9699.996124,1.5,3,7
328184.0,1550.0016,9599.999493,2.0,4,7
291930.0,1189.9491449999996,9225.953968000002,1.0,3,7
371351.0,1719.9635809999993,10137.010464,1.75,4,7
310722.0,1199.959572,8459.994843999999,2.0,4,7
180162.0,1199.959572,8459.994843999999,2.0,4,7
394022.0,1890.033201,6992.014162,2.75,5,7
230831.0,989.955883,8400.039921,1.5,3,7
269474.0,1250.011707,7560.025165000001,1.5,3,7
230831.0,1029.9975909999996,7560.025165000001,1.5,3,7
741036.0,2000.0402589999999,3999.972879,2.25,2,7
1317764.0,3440.034801,4999.939189,2.25,5,9
327061.0,2830.044588,3199.999831,2.75,4,8
533381.0,1429.984115,3599.9863549999995,1.0,4,7
1491715.0,3450.0452279999995,6359.9579539999995,3.25,5,9
1587339.0,4370.035761,4999.939189,4.5,6,9
337698.0,1390.0500459999994,10154.986176999999,2.0,3,7
205466.0,1390.0500459999994,10154.986176999999,2.0,3,7
299062.0,1780.026143,15114.022546,2.75,3,7
385328.0,1739.984435,9162.985153,1.0,3,7
335238.0,1390.0500459999994,1080.049726,3.0,3,7
835904.0,3350.048597,199252.70568,3.0,4,10
798136.0,3350.048597,199252.70568,3.0,4,10
837416.0,3809.9900439999997,7991.980472,2.75,4,10
554794.0,1229.990853,5890.974831,1.0,3,7
510280.0,1150.015076,5504.012626,1.0,2,7
494349.0,960.032241,4079.948656,1.0,2,7
539230.0,1829.970639,4079.948656,2.0,4,7
390564.0,1260.022134,3962.945063,1.0,3,6
475016.0,1599.946096,6761.020868000001,1.75,3,7
444241.0,1450.0049689999996,1244.952674,2.25,3,8
461132.0,889.959252,3799.979617,1.75,3,7
506022.0,1329.987484,3799.979617,1.5,1,7
701935.0,1890.033201,4329.9940529999985,1.75,3,7
512781.0,1009.976737,4999.939189,1.0,2,6
495035.0,1160.0255029999996,5969.0131059999985,1.0,3,7
580801.0,2390.016356,3599.9863549999995,2.25,4,8
847738.0,2139.9709589999998,4079.948656,2.5,3,8
447611.0,1660.008658,3999.972879,1.5,2,7
536805.0,1880.0227739999998,4949.994693,2.0,3,7
487780.0,1060.028872,5149.987955,3.25,4,7
519344.0,1990.029832,5149.987955,1.75,3,7
760417.0,1719.9635809999993,3826.0282549999997,1.75,3,9
397495.0,1900.0436280000001,5469.998702000001,2.0,5,7
498425.0,1900.0436280000001,5469.998702000001,2.0,5,7
503554.0,1480.03625,4050.025014,1.75,3,7
308208.0,1309.96663,4119.021613,1.0,2,7
429118.0,860.0356099999998,6000.0131379999975,1.0,2,6
466824.0,1329.987484,4271.007881,1.5,3,7
415305.0,840.014756,6197.961258999999,1.0,3,7
461707.0,1509.959892,6120.030623000002,1.0,3,7
432690.0,1260.022134,6196.023757,1.0,2,7
458773.0,1260.022134,6196.023757,1.0,2,7
533110.0,1599.946096,4635.042979,2.5,4,7
311431.0,1309.96663,3089.992773,2.0,3,7
491129.0,1780.026143,3089.992773,3.0,3,7
430990.0,1119.9837949999999,6179.985546,1.0,2,7
979756.0,2949.9544339999998,5700.0232449999985,3.25,3,7
528036.0,1570.0224540000006,2879.989084,2.0,3,7
380525.0,1280.0429880000004,9310.020027,1.0,3,7
742552.0,3010.0169960000007,5039.980897,2.5,4,8
246131.0,369.955243,2992.041283,0.75,1,5
517327.0,1089.952514,4199.966141,1.5,3,7
408913.0,2080.016036,7650.011369,2.75,4,7
209852.0,1074.990693,4999.939189,2.0,2,6
244774.0,1074.990693,4999.939189,2.0,2,6
579550.0,1939.9776969999998,10499.969172,2.5,4,7
459028.0,1609.9565229999994,9375.033983,1.75,3,7
601002.0,1990.029832,9020.040561,2.5,4,8
534695.0,1990.029832,9593.971709,1.75,3,8
440423.0,1990.029832,9593.971709,1.75,3,8
511177.0,1609.9565229999994,12555.01296,1.75,3,7
587472.0,2029.963901,9999.986017,2.75,4,8
521590.0,2249.978017000001,4119.021613,2.5,4,8
572518.0,2259.988444,3000.006569,2.5,4,8
528227.0,2339.964221,2947.048181,2.5,3,8
450348.0,1570.0224540000006,10679.94158,2.0,3,7
455201.0,1360.0187649999998,7699.955865000001,1.75,3,7
432995.0,1289.945776,7479.941749,1.0,3,7
484112.0,1970.008978,7350.021476000001,2.25,4,7
391791.0,1719.9635809999993,7199.972709999999,1.75,3,7
465946.0,1660.008658,7751.945502,2.75,4,7
456276.0,1199.959572,7999.945758,1.5,3,7
397797.0,1070.039299,9000.019707,1.75,3,7
550484.0,2100.03689,7599.959233999999,2.5,3,7
514776.0,1780.026143,8049.997893000002,2.25,3,7
462541.0,1419.9736879999994,7209.983137,1.75,4,7
411781.0,1229.990853,8669.998533,1.75,3,7
562961.0,2239.9675899999997,5600.0266139999985,1.75,4,7
466071.0,1439.994542,7106.9726139999975,1.0,3,7
427320.0,1240.0012800000004,8294.984257,1.75,3,7
560412.0,1729.974008,7440.007680000002,2.25,4,7
482789.0,1299.956203,7207.937996,1.0,3,7
460583.0,1360.0187649999998,7412.021540000002,1.0,3,7
423342.0,1439.994542,8208.011944999998,2.0,3,7
401468.0,1319.9770569999996,6840.027894,1.5,3,7
624663.0,2659.974968,17250.979613,2.25,4,8
600311.0,2269.998871,8459.994843999999,2.5,5,7
623313.0,3179.9789769999998,9589.989066,2.5,4,8
426547.0,1980.019405,8025.025644999999,1.0,4,7
493915.0,1829.970639,9094.957305,2.0,4,7
388536.0,1729.974008,8400.039921,1.0,3,7
417525.0,1299.956203,8480.015698000001,1.75,3,7
500105.0,1839.981066,6999.979448,2.0,4,7
497285.0,2149.981386,7350.021476000001,2.5,4,7
443319.0,1839.981066,9239.947037999998,2.25,3,7
465499.0,1199.959572,8749.97431,1.5,3,7
573163.0,2280.009298,8959.009248,2.5,3,9
587561.0,2080.016036,9156.957369,2.5,4,9
607717.0,2629.943687,5827.037265,2.5,3,8
623317.0,2659.974968,3999.972879,2.5,4,8
600828.0,2329.953794,4942.029407,2.5,3,8
605879.0,2759.971599,5421.022957,2.5,3,7
542067.0,2119.950105,4309.973199,2.5,3,7
